model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,76 is not Fallout 76 is a bad joke in form of a game And Bethesda is already shitting all over Fallout lore so....,76 is not Fallout 76 is a bad joke in form of a game And Bethesda is already shitting all over Fallout lore so....,Female,Other,4) 45 - 54,5) Bachelor's degree,Prefer not to say,Prefer not to say,Liberal,No,1) Very negative,5) Very Frequently,Prefer not to say,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,76 is not Fallout 76 is a bad joke in form of a game And Bethesda is already shitting all over Fallout lore so....,76 is not Fallout 76 is a bad joke in form of a game And Bethesda is already shitting all over Fallout lore so....,Unknown,Black,3) 35 - 44,8) Doctoral degree,Prefer not to say,No,Conservative,No,3) Neutral,1) Never,1) No,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The attack of your accusations is Michael Bay,The attack of your accusations is Michael Bay,Nonbinary,Asian,4) 45 - 54,1) No high school,Prefer not to say,No,Prefer not to say,Prefer not to say,5) Very positive,1) Never,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The attack of your accusations is Michael Bay,The attack of your accusations is Michael Bay,Unknown,Black,Prefer not to say,7) Professional degree,Homosexual,No,Prefer not to say,Yes,3) Neutral,1) Never,Prefer not to say,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The attack of your accusations is Michael Bay,The attack of your accusations is Michael Bay,Unknown,Black,Prefer not to say,Prefer not to say,Other,Yes,Liberal,No,3) Neutral,1) Never,4) Very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The attack of your accusations is Michael Bay,The attack of your accusations is Michael Bay,Nonbinary,Other,2) 25 - 34,2) High School graduate,Homosexual,Yes,Other,Yes,5) Very positive,3) Occasionally,4) Very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The attack of your accusations is Michael Bay,The attack of your accusations is Michael Bay,Female,Hispanic,3) 35 - 44,"3) College, no degree",Bisexual,No,Conservative,Prefer not to say,3) Neutral,5) Very Frequently,3) Somewhat,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The attack of your accusations is Michael Bay,The attack of your accusations is Michael Bay,Male,Black,Prefer not to say,Prefer not to say,Other,Yes,Conservative,No,3) Neutral,5) Very Frequently,2) Not very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The best part of this match is the commentators on Grand Stand shit talking it.,The best part of this match is the commentators on Grand Stand shit talking it.,Female,Other,4) 45 - 54,1) No high school,Homosexual,Prefer not to say,Independent,Prefer not to say,1) Very negative,4) Frequently,3) Somewhat,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The best part of this match is the commentators on Grand Stand shit talking it.,The best part of this match is the commentators on Grand Stand shit talking it.,Unknown,Other,4) 45 - 54,7) Professional degree,Homosexual,Prefer not to say,Independent,No,4) Somewhat positive,1) Never,4) Very,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The best part of this match is the commentators on Grand Stand shit talking it.,The best part of this match is the commentators on Grand Stand shit talking it.,Male,Other,5) 55 - 64,7) Professional degree,Heterosexual,No,Independent,Prefer not to say,1) Very negative,5) Very Frequently,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The best part of this match is the commentators on Grand Stand shit talking it.,The best part of this match is the commentators on Grand Stand shit talking it.,Female,Asian,4) 45 - 54,"3) College, no degree",Bisexual,No,Prefer not to say,Prefer not to say,2) Somewhat negative,2) Rarely,3) Somewhat,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The best part of this match is the commentators on Grand Stand shit talking it.,The best part of this match is the commentators on Grand Stand shit talking it.,Unknown,Multiracial,2) 25 - 34,2) High School graduate,Bisexual,No,Prefer not to say,No,2) Somewhat negative,5) Very Frequently,Prefer not to say,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The best part of this match is the commentators on Grand Stand shit talking it.,The best part of this match is the commentators on Grand Stand shit talking it.,Nonbinary,Multiracial,Under 18,1) No high school,Prefer not to say,Prefer not to say,Conservative,Prefer not to say,5) Very positive,1) Never,2) Not very,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Nice scam ya goin' on there......wonderful diversity!,Nice scam ya goin' on there......wonderful diversity!,Nonbinary,White,2) 25 - 34,7) Professional degree,Prefer not to say,Prefer not to say,Conservative,No,3) Neutral,1) Never,2) Not very,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Nice scam ya goin' on there......wonderful diversity!,Nice scam ya goin' on there......wonderful diversity!,Female,Unknown,3) 35 - 44,6) Master's degree,Other,Prefer not to say,Other,Prefer not to say,2) Somewhat negative,4) Frequently,1) No,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Nice scam ya goin' on there......wonderful diversity!,Nice scam ya goin' on there......wonderful diversity!,Female,Multiracial,Prefer not to say,Other,Homosexual,Prefer not to say,Other,Prefer not to say,3) Neutral,4) Frequently,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Nice scam ya goin' on there......wonderful diversity!,Nice scam ya goin' on there......wonderful diversity!,Female,Other,6) 65 or older,5) Bachelor's degree,Bisexual,Yes,Conservative,Prefer not to say,5) Very positive,1) Never,3) Somewhat,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Nice scam ya goin' on there......wonderful diversity!,Nice scam ya goin' on there......wonderful diversity!,Female,White,4) 45 - 54,Other,Heterosexual,Yes,Liberal,Prefer not to say,2) Somewhat negative,5) Very Frequently,2) Not very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Nice scam ya goin' on there......wonderful diversity!,Nice scam ya goin' on there......wonderful diversity!,Female,Unknown,6) 65 or older,1) No high school,Bisexual,Prefer not to say,Independent,Yes,1) Very negative,4) Frequently,1) No,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"[clenches fist, grits teeth] kim seungmin ,,, i would die for you","[clenches fist, grits teeth] kim seungmin,,, i would die for you",Nonbinary,Multiracial,2) 25 - 34,Other,Homosexual,No,Prefer not to say,No,4) Somewhat positive,5) Very Frequently,3) Somewhat,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"[clenches fist, grits teeth] kim seungmin ,,, i would die for you","[clenches fist, grits teeth] kim seungmin,,, i would die for you",Unknown,Hispanic,4) 45 - 54,6) Master's degree,Homosexual,Prefer not to say,Conservative,No,2) Somewhat negative,1) Never,Prefer not to say,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"[clenches fist, grits teeth] kim seungmin ,,, i would die for you","[clenches fist, grits teeth] kim seungmin,,, i would die for you",Unknown,Multiracial,1) 18 - 24,"3) College, no degree",Bisexual,Yes,Other,Prefer not to say,4) Somewhat positive,5) Very Frequently,1) No,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"[clenches fist, grits teeth] kim seungmin ,,, i would die for you","[clenches fist, grits teeth] kim seungmin,,, i would die for you",Male,Other,1) 18 - 24,Prefer not to say,Homosexual,Prefer not to say,Prefer not to say,Yes,2) Somewhat negative,2) Rarely,3) Somewhat,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"[clenches fist, grits teeth] kim seungmin ,,, i would die for you","[clenches fist, grits teeth] kim seungmin,,, i would die for you",Unknown,Black,Under 18,Prefer not to say,Prefer not to say,Prefer not to say,Conservative,Yes,5) Very positive,2) Rarely,Prefer not to say,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"[clenches fist, grits teeth] kim seungmin ,,, i would die for you","[clenches fist, grits teeth] kim seungmin,,, i would die for you",Male,White,2) 25 - 34,4) Associate degree,Heterosexual,No,Independent,Yes,3) Neutral,3) Occasionally,4) Very,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm honestly surprised nobody has commented ""sit on my face"" yet","I'm honestly surprised nobody has commented ""sit on my face"" yet",Unknown,Unknown,4) 45 - 54,2) High School graduate,Homosexual,Prefer not to say,Other,Prefer not to say,2) Somewhat negative,2) Rarely,3) Somewhat,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm honestly surprised nobody has commented ""sit on my face"" yet","I'm honestly surprised nobody has commented ""sit on my face"" yet",Male,Unknown,1) 18 - 24,6) Master's degree,Homosexual,No,Other,Prefer not to say,5) Very positive,2) Rarely,Prefer not to say,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm honestly surprised nobody has commented ""sit on my face"" yet","I'm honestly surprised nobody has commented ""sit on my face"" yet",Unknown,Hispanic,6) 65 or older,5) Bachelor's degree,Bisexual,Prefer not to say,Independent,Yes,5) Very positive,3) Occasionally,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm honestly surprised nobody has commented ""sit on my face"" yet","I'm honestly surprised nobody has commented ""sit on my face"" yet",Female,Black,2) 25 - 34,7) Professional degree,Bisexual,Prefer not to say,Conservative,Prefer not to say,2) Somewhat negative,2) Rarely,Prefer not to say,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm honestly surprised nobody has commented ""sit on my face"" yet","I'm honestly surprised nobody has commented ""sit on my face"" yet",Nonbinary,Hispanic,6) 65 or older,6) Master's degree,Other,Prefer not to say,Other,Yes,2) Somewhat negative,2) Rarely,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm honestly surprised nobody has commented ""sit on my face"" yet","I'm honestly surprised nobody has commented ""sit on my face"" yet",Male,White,1) 18 - 24,8) Doctoral degree,Bisexual,Prefer not to say,Prefer not to say,No,1) Very negative,2) Rarely,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Nonbinary,Other,2) 25 - 34,6) Master's degree,Heterosexual,No,Independent,No,4) Somewhat positive,1) Never,3) Somewhat,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Nonbinary,Asian,2) 25 - 34,5) Bachelor's degree,Other,No,Prefer not to say,No,2) Somewhat negative,3) Occasionally,Prefer not to say,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Female,Unknown,4) 45 - 54,2) High School graduate,Bisexual,No,Conservative,Yes,4) Somewhat positive,4) Frequently,1) No,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Y’all been subbing Jenn body on twitter for 2 days and she dnt even have a Twitter😂😂😂😂 if that ain’t some pressed shit...,Female,White,2) 25 - 34,7) Professional degree,Bisexual,Yes,Liberal,Yes,3) Neutral,2) Rarely,3) Somewhat,False,False,2
