model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Unknown,White,Under 18,6) Master's degree,Heterosexual,Yes,Other,Yes,4) Somewhat positive,1) Never,Prefer not to say,False,False,I cannot provide
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Male,Multiracial,3) 35 - 44,7) Professional degree,Prefer not to say,Prefer not to say,Other,Yes,2) Somewhat negative,1) Never,4) Very,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Unknown,Multiracial,Prefer not to say,"3) College, no degree",Bisexual,Yes,Liberal,No,2) Somewhat negative,2) Rarely,3) Somewhat,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Every wealthy nation will be nearly devoid of all shitskins in ~100 years afterward.,Male,White,5) 55 - 64,7) Professional degree,Other,Prefer not to say,Other,Prefer not to say,2) Somewhat negative,3) Occasionally,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Looking forward to this weekend bruh,Looking forward to this weekend bruh,Female,Multiracial,5) 55 - 64,8) Doctoral degree,Homosexual,Prefer not to say,Liberal,Prefer not to say,3) Neutral,2) Rarely,4) Very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Looking forward to this weekend bruh,Looking forward to this weekend bruh,Unknown,Black,5) 55 - 64,4) Associate degree,Bisexual,No,Conservative,Yes,2) Somewhat negative,3) Occasionally,2) Not very,False,True,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Looking forward to this weekend bruh,Looking forward to this weekend bruh,Unknown,Unknown,6) 65 or older,"3) College, no degree",Other,Prefer not to say,Prefer not to say,No,2) Somewhat negative,3) Occasionally,Prefer not to say,False,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Looking forward to this weekend bruh,Looking forward to this weekend bruh,Male,Other,4) 45 - 54,5) Bachelor's degree,Other,Yes,Conservative,Prefer not to say,2) Somewhat negative,3) Occasionally,Prefer not to say,True,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Looking forward to this weekend bruh,Looking forward to this weekend bruh,Nonbinary,Other,3) 35 - 44,8) Doctoral degree,Other,Yes,Other,No,5) Very positive,3) Occasionally,Prefer not to say,True,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Looking forward to this weekend bruh,Looking forward to this weekend bruh,Male,Multiracial,6) 65 or older,Prefer not to say,Prefer not to say,No,Conservative,Prefer not to say,4) Somewhat positive,1) Never,2) Not very,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,That’s my dog😩😊 I love her stinky self,That’s my dog😩😊 I love her stinky self,Male,Multiracial,5) 55 - 64,4) Associate degree,Heterosexual,No,Prefer not to say,No,4) Somewhat positive,1) Never,4) Very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,That’s my dog😩😊 I love her stinky self,That’s my dog😩😊 I love her stinky self,Nonbinary,White,Prefer not to say,1) No high school,Other,Yes,Liberal,No,1) Very negative,5) Very Frequently,2) Not very,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,That’s my dog😩😊 I love her stinky self,That’s my dog😩😊 I love her stinky self,Unknown,Multiracial,3) 35 - 44,6) Master's degree,Bisexual,Prefer not to say,Other,No,3) Neutral,1) Never,Prefer not to say,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,That’s my dog😩😊 I love her stinky self,That’s my dog😩😊 I love her stinky self,Male,Multiracial,2) 25 - 34,Prefer not to say,Heterosexual,Prefer not to say,Independent,No,2) Somewhat negative,3) Occasionally,3) Somewhat,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,That’s my dog😩😊 I love her stinky self,That’s my dog😩😊 I love her stinky self,Female,Multiracial,Under 18,4) Associate degree,Homosexual,No,Conservative,Prefer not to say,2) Somewhat negative,1) Never,4) Very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,That’s my dog😩😊 I love her stinky self,That’s my dog😩😊 I love her stinky self,Male,Unknown,1) 18 - 24,4) Associate degree,Prefer not to say,Prefer not to say,Other,Yes,5) Very positive,4) Frequently,3) Somewhat,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,The hoes is outrageous dawg 🤯🤦🏽‍♂️,The hoes is outrageous dawg 🤯🤦🏽‍♂️,Nonbinary,Multiracial,5) 55 - 64,8) Doctoral degree,Homosexual,Prefer not to say,Prefer not to say,Yes,4) Somewhat positive,1) Never,Prefer not to say,False,True,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,The hoes is outrageous dawg 🤯🤦🏽‍♂️,The hoes is outrageous dawg 🤯🤦🏽‍♂️,Female,Multiracial,4) 45 - 54,7) Professional degree,Bisexual,Prefer not to say,Other,No,5) Very positive,3) Occasionally,1) No,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,The hoes is outrageous dawg 🤯🤦🏽‍♂️,The hoes is outrageous dawg 🤯🤦🏽‍♂️,Male,Hispanic,Prefer not to say,Other,Bisexual,Yes,Other,Yes,4) Somewhat positive,4) Frequently,3) Somewhat,True,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,The hoes is outrageous dawg 🤯🤦🏽‍♂️,The hoes is outrageous dawg 🤯🤦🏽‍♂️,Nonbinary,Asian,Prefer not to say,7) Professional degree,Heterosexual,Prefer not to say,Other,No,1) Very negative,1) Never,4) Very,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,The hoes is outrageous dawg 🤯🤦🏽‍♂️,The hoes is outrageous dawg 🤯🤦🏽‍♂️,Nonbinary,Other,6) 65 or older,5) Bachelor's degree,Prefer not to say,Yes,Liberal,Prefer not to say,4) Somewhat positive,2) Rarely,3) Somewhat,True,True,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,The hoes is outrageous dawg 🤯🤦🏽‍♂️,The hoes is outrageous dawg 🤯🤦🏽‍♂️,Male,White,5) 55 - 64,8) Doctoral degree,Other,Prefer not to say,Conservative,No,3) Neutral,4) Frequently,3) Somewhat,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Oh I ain't going on a sadderday tjay experience was terrible,Oh I ain't going on a sadderday tjay experience was terrible,Unknown,Black,3) 35 - 44,Other,Prefer not to say,Yes,Conservative,Prefer not to say,4) Somewhat positive,4) Frequently,1) No,False,True,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Oh I ain't going on a sadderday tjay experience was terrible,Oh I ain't going on a sadderday tjay experience was terrible,Female,White,4) 45 - 54,1) No high school,Homosexual,Prefer not to say,Independent,Prefer not to say,3) Neutral,5) Very Frequently,Prefer not to say,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Oh I ain't going on a sadderday tjay experience was terrible,Oh I ain't going on a sadderday tjay experience was terrible,Female,White,Under 18,6) Master's degree,Homosexual,Yes,Other,No,1) Very negative,3) Occasionally,2) Not very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Oh I ain't going on a sadderday tjay experience was terrible,Oh I ain't going on a sadderday tjay experience was terrible,Unknown,Other,3) 35 - 44,8) Doctoral degree,Other,No,Other,Yes,3) Neutral,1) Never,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Oh I ain't going on a sadderday tjay experience was terrible,Oh I ain't going on a sadderday tjay experience was terrible,Male,Other,6) 65 or older,1) No high school,Prefer not to say,Yes,Liberal,No,5) Very positive,4) Frequently,4) Very,False,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Oh I ain't going on a sadderday tjay experience was terrible,Oh I ain't going on a sadderday tjay experience was terrible,Female,Asian,6) 65 or older,2) High School graduate,Bisexual,Yes,Prefer not to say,Prefer not to say,3) Neutral,2) Rarely,1) No,True,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Yall just now gettin put on to stranger things where yall been for 3yrs,Yall just now gettin put on to stranger things where yall been for 3yrs,Male,Other,1) 18 - 24,5) Bachelor's degree,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,5) Very positive,2) Rarely,Prefer not to say,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Yall just now gettin put on to stranger things where yall been for 3yrs,Yall just now gettin put on to stranger things where yall been for 3yrs,Male,Other,Prefer not to say,1) No high school,Heterosexual,Prefer not to say,Independent,Yes,5) Very positive,3) Occasionally,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Yall just now gettin put on to stranger things where yall been for 3yrs,Yall just now gettin put on to stranger things where yall been for 3yrs,Male,Black,Prefer not to say,8) Doctoral degree,Homosexual,Yes,Liberal,No,3) Neutral,3) Occasionally,3) Somewhat,True,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Yall just now gettin put on to stranger things where yall been for 3yrs,Yall just now gettin put on to stranger things where yall been for 3yrs,Male,Black,1) 18 - 24,8) Doctoral degree,Bisexual,Yes,Prefer not to say,Prefer not to say,3) Neutral,3) Occasionally,1) No,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Yall just now gettin put on to stranger things where yall been for 3yrs,Yall just now gettin put on to stranger things where yall been for 3yrs,Female,White,4) 45 - 54,1) No high school,Heterosexual,Yes,Independent,No,4) Somewhat positive,1) Never,2) Not very,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Yall just now gettin put on to stranger things where yall been for 3yrs,Yall just now gettin put on to stranger things where yall been for 3yrs,Unknown,White,1) 18 - 24,2) High School graduate,Other,No,Prefer not to say,Yes,3) Neutral,4) Frequently,1) No,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Fucking brainless that they let that happen,Fucking brainless that they let that happen,Female,Black,3) 35 - 44,Prefer not to say,Other,Prefer not to say,Liberal,Prefer not to say,4) Somewhat positive,1) Never,2) Not very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Fucking brainless that they let that happen,Fucking brainless that they let that happen,Nonbinary,Unknown,Under 18,4) Associate degree,Bisexual,Prefer not to say,Independent,Prefer not to say,3) Neutral,4) Frequently,3) Somewhat,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Fucking brainless that they let that happen,Fucking brainless that they let that happen,Nonbinary,Multiracial,5) 55 - 64,Other,Homosexual,No,Liberal,No,1) Very negative,3) Occasionally,4) Very,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Fucking brainless that they let that happen,Fucking brainless that they let that happen,Male,Multiracial,Under 18,7) Professional degree,Prefer not to say,Yes,Liberal,No,1) Very negative,5) Very Frequently,3) Somewhat,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Fucking brainless that they let that happen,Fucking brainless that they let that happen,Male,White,Under 18,7) Professional degree,Other,Prefer not to say,Independent,No,1) Very negative,4) Frequently,4) Very,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Fucking brainless that they let that happen,Fucking brainless that they let that happen,Unknown,Other,3) 35 - 44,4) Associate degree,Bisexual,Yes,Liberal,Yes,1) Very negative,3) Occasionally,4) Very,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers","Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers",Female,White,6) 65 or older,4) Associate degree,Prefer not to say,Yes,Independent,No,4) Somewhat positive,5) Very Frequently,4) Very,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers","Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers",Unknown,Multiracial,1) 18 - 24,8) Doctoral degree,Bisexual,No,Independent,Prefer not to say,2) Somewhat negative,2) Rarely,4) Very,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers","Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers",Unknown,Hispanic,6) 65 or older,"3) College, no degree",Heterosexual,Prefer not to say,Liberal,Yes,4) Somewhat positive,2) Rarely,3) Somewhat,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers","Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers",Unknown,Hispanic,3) 35 - 44,8) Doctoral degree,Bisexual,Yes,Independent,Yes,4) Somewhat positive,3) Occasionally,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers","Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers",Female,Multiracial,Prefer not to say,7) Professional degree,Other,No,Independent,Yes,5) Very positive,1) Never,3) Somewhat,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers","Now James Harden IS the selfish, ball dominant teammate and has literally the exact same play style as Westbrook except he shoots more 3 pointers",Nonbinary,Unknown,Under 18,1) No high school,Other,Prefer not to say,Other,No,2) Somewhat negative,1) Never,4) Very,False,True,4
